Text,Label
J'ai besoin d'une station d'accueil.,Achat
Il me faut un clavier Bluetooth.,Achat
Je veux acheter un casque VR.,Achat
J'ai besoin d'un abonnement avec plus de data.,Achat
Je cherche un téléphone avec dual SIM.,Achat
J'ai envie d'une montre connectée.,Achat
Je veux un forfait avec appels vers l'international.,Achat
Il me faut un nouveau modem routeur.,Achat
Je veux acheter un nouvel ordi.,Achat
J'ai besoin d'un forfait étudiant.,Achat
Je cherche un téléphone avec reconnaissance faciale.,Achat
J'ai envie d'un nouveau jeu vidéo.,Achat
Je veux changer mon abonnement TV.,Achat
J'ai besoin d'une nouvelle souris sans fil.,Achat
Il me faut une enceinte intelligente.,Achat
Je veux acheter un thermostat connecté.,Achat
J'ai besoin d'un forfait prépayé.,Achat
Je cherche un téléphone avec une grosse batterie.,Achat
J'ai envie d'une nouvelle box 4K.,Achat
Je veux un abonnement avec plus de chaînes.,Achat
Il me faut un étui pour tablette.,Achat
Je veux acheter une dashcam.,Achat
J'ai besoin d'un forfait pour la famille.,Achat
Je cherche un téléphone avec stylet.,Achat
J'ai envie d'un nouvel émetteur FM.,Achat
Je veux changer mon routeur pour du Wi-Fi 6.,Achat
J'ai besoin d'une carte microSD.,Achat
Il me faut un chargeur solaire.,Achat
Je veux acheter une nouvelle box TV.,Achat
J'ai besoin d'un forfait avec appels illimités.,Achat
Je cherche un téléphone avec écran incassable.,Achat
J'ai envie d'une nouvelle télécommande universelle.,Achat
Je veux un abonnement pour la fibre optique.,Achat
Il me faut un adaptateur audio.,Achat
Je veux acheter un projecteur.,Achat
J'ai besoin d'un forfait avec roaming inclus.,Achat
Je cherche un téléphone avec 5G.,Achat
J'ai envie d'une nouvelle tablette de dessin.,Achat
Je veux changer ma box pour un modèle plus récent.,Achat
J'ai besoin d'un hub USB.,Achat
Il me faut une nouvelle souris gaming.,Achat
Je veux acheter un routeur portable.,Achat
J'ai besoin d'un forfait avec SMS illimités.,Achat
Je cherche un téléphone avec écran OLED.,Achat
J'ai envie d'un nouvel écran d'ordi.,Achat
Je veux un abonnement pour la télé.,Achat
Il me faut un support de voiture pour tel.,Achat
Je veux acheter une caméra IP.,Achat
J'ai besoin d'un forfait pour mes voyages.,Achat
Je cherche un téléphone avec une bonne autonomie.,Achat
J'ai envie d'un nouveau clavier mécanique.,Achat
Je veux changer mon routeur pour du Wi-Fi 6E.,Achat
J'ai besoin d'un adaptateur multiport.,Achat
Il me faut une nouvelle télécommande.,Achat
Je veux acheter un routeur de jeu.,Achat
J'ai besoin d'un forfait avec data illimité.,Achat
Je cherche un téléphone avec recharge rapide.,Achat
J'ai envie d'une nouvelle souris ergonomique.,Achat
Je veux un abonnement avec plus de data.,Achat
Il me faut un étui portefeuille.,Achat
Je veux acheter un casque gaming.,Achat
J'ai besoin d'un forfait avec appels vers l'étranger.,Achat
Je cherche un téléphone avec écran 120Hz.,Achat
J'ai envie d'un nouveau chargeur sans fil.,Achat
Je veux changer ma box pour un modèle plus performant.,Achat
J'ai besoin d'une carte SIM supplémentaire.,Achat
Il me faut un clavier avec pavé numérique.,Achat
Je veux acheter une nouvelle télé.,Achat
J'ai besoin d'un forfait avec beaucoup de data.,Achat
Je cherche un téléphone avec capteur d'empreintes.,Achat
J'ai envie d'un nouveau chargeur de voyage.,Achat
Je veux un abonnement avec plus de chaînes TV.,Achat
Il me faut un adaptateur USB-C vers HDMI.,Achat
Je veux acheter un bracelet connecté.,Achat
J'ai besoin d'un forfait pour mon entreprise.,Achat
Je cherche un téléphone avec bonne qualité sonore.,Achat
J'ai envie d'une nouvelle tablette pour dessiner.,Achat
Je veux changer mon routeur pour un modèle plus récent.,Achat
J'ai besoin d'un étui résistant.,Achat
Il me faut un nouveau support de téléphone.,Achat
Je veux acheter un adaptateur secteur.,Achat
J'ai besoin d'un forfait avec data à l'étranger.,Achat
Je cherche un téléphone avec bon GPS.,Achat
J'ai envie d'une nouvelle télé 4K.,Achat
Je veux un abonnement avec plus de gigas.,Achat
Il me faut un chargeur pour la voiture.,Achat
Je veux acheter une station de charge.,Achat
J'ai besoin d'un forfait avec appels vers l'international.,Achat
Je cherche un téléphone avec Android.,Achat
J'ai envie d'un nouvel écran gaming.,Achat
Je veux changer mon abonnement pour la fibre.,Achat
J'ai besoin d'un câble de recharge rapide.,Achat
Il me faut un étui de protection.,Achat
Je veux acheter une enceinte portable.,Achat
J'ai besoin d'un forfait avec beaucoup de minutes.,Achat
Je cherche un téléphone avec bonne caméra frontale.,Achat
J'ai envie d'une nouvelle souris Bluetooth.,Achat
Je veux un abonnement avec options TV.,Achat
Il me faut un support pour tablette.,Achat
Je veux acheter une nouvelle télécommande.,Achat
J'ai besoin d'un forfait avec roaming.,Achat
Je cherche un téléphone avec écran incurvé.,Achat
J'ai envie d'une nouvelle tablette Android.,Achat
Je veux changer ma box pour un modèle plus rapide.,Achat
J'ai besoin d'un chargeur multiple.,Achat
Il me faut un câble de recharge pour iPhone.,Achat
Je veux acheter un nouveau modem.,Achat
J'ai besoin d'un forfait avec beaucoup de data mobile.,Achat
Je cherche un téléphone avec reconnaissance vocale.,Achat
J'ai envie d'une nouvelle télé avec Android TV.,Achat
Je veux un abonnement avec plus de data mobile.,Achat
Il me faut une batterie de secours.,Achat
Je veux acheter un routeur Wi-Fi 6.,Achat
J'ai besoin d'un forfait avec data en Europe.,Achat
Je cherche un téléphone avec écran amoled.,Achat
J'ai envie d'un nouveau chargeur pour la maison.,Achat
J'ai besoin d'un support de charge sans fil.,Achat
Il me faut un adaptateur pour écouteurs.,Achat
Je veux acheter un routeur de voyage.,Achat
J'ai besoin d'un forfait avec appels vers les USA.,Achat
Je cherche un téléphone avec grand écran.,Achat
"Salut, je veux acheter une tablette.",Achat
"Bonjour, je cherche un nouvel abonnement pour mon téléphone.",Achat
Je viens pour un nouveau smartphone.,Achat
Je suis ici pour acheter quelques accessoires pour mon téléphone.,Achat
"Bonjour, est-ce que vous avez des offres spéciales sur les téléphones aujourd'hui?",Achat
Je souhaite acheter un téléphone avec un appareil photo de haute qualité.,Achat
"Je cherche un routeur Wi-Fi, vous pouvez m'aider?",Achat
Je veux voir les promotions sur les téléphones.,Achat
J'ai besoin d'une nouvelle box Internet.,Achat
Je voudrais acheter une clé 4G.,Achat
"Bonjour, je suis ici pour acheter un chargeur rapide.",Achat
Je veux acheter une protection d'écran.,Achat
Je veux renouveler mon abonnement téléphonique.,Achat
Je viens acheter un nouvel abonnement.,Achat
Je cherche un téléphone reconditionné.,Achat
Je suis là pour comparer les forfaits disponibles.,Achat
Je veux un téléphone avec une grande autonomie.,Achat
Je cherche une carte mémoire.,Achat
Je veux acheter un casque sans fil.,Achat
Je veux un smartphone avec beaucoup de stockage.,Achat
Je souhaite explorer les forfaits data illimitée.,Achat
Je veux un téléphone résistant à l'eau.,Achat
Je veux voir les offres sur les smartphones 5G.,Achat
Je veux acheter une batterie externe.,Achat
Je veux renouveler mon contrat téléphonique.,Achat
Je cherche un nouveau téléphone pour mon enfant.,Achat
Je veux découvrir les offres de box fibre.,Achat
Je cherche un téléphone pliable.,Achat
Je veux acheter une enceinte Bluetooth.,Achat
Je souhaite acheter une nouvelle carte SIM.,Achat
Je veux voir les options de téléphones Android.,Achat
Je cherche un étui de téléphone.,Achat
Je veux un téléphone avec beaucoup de stockage.,Achat
Je veux découvrir les offres de téléphones haut de gamme.,Achat
Je veux une tablette pour mon travail.,Achat
Je veux une box Internet sans engagement.,Achat
Je veux un téléphone avec une bonne caméra frontale.,Achat
Je suis là pour acheter un téléphone pour ma mère.,Achat
"Bonjour, je veux juste voir les nouveaux modèles de téléphones.",Achat
Je suis ici pour explorer les options de forfaits mobiles.,Achat
Je veux acheter un nouveau forfait mobile.,Achat
"Bonjour, je suis intéressé par les derniers modèles de téléphone.",Achat
Pouvez-vous m'aider à choisir un abonnement Internet ?,Achat
"Salut, je voudrais voir les offres de renouvellement.",Achat
J'aimerais souscrire à un forfait avec plus de données.,Achat
Vous avez des tablettes en vente ?,Achat
Je veux changer mon forfait pour un avec plus de minutes.,Achat
Quels sont vos meilleurs téléphones actuellement ?,Achat
"Bonjour, je suis là pour acheter un nouveau portable.",Achat
Avez-vous des offres spéciales pour les nouveaux clients ?,Achat
Pouvez-vous m'informer sur les prix des téléphones ?,Achat
Je veux upgrader mon forfait existant.,Achat
Est-ce que vous avez des accessoires pour téléphone en promotion ?,Achat
J'ai besoin d'un téléphone pour mon fils.,Achat
Je cherche un forfait sans engagement.,Achat
"Bonjour, je voudrais voir les offres pour les nouveaux abonnés.",Achat
Je suis ici pour renouveler mon abonnement.,Achat
Quels sont vos forfaits les moins chers ?,Achat
"Salut, avez-vous des coques pour téléphone ?",Achat
Je voudrais acheter un chargeur sans fil.,Achat
Quels sont vos forfaits familiaux ?,Achat
"Bonjour, je cherche un nouveau téléphone, que recommandez-vous ?",Achat
Avez-vous des téléphones avec une réduction pour étudiants ?,Achat
Je veux souscrire à un abonnement Internet et téléphone.,Achat
Pouvez-vous me montrer les téléphones les plus vendus ?,Achat
Je cherche un téléphone avec une bonne qualité de son.,Achat
Vous avez des forfaits avec appels illimités ?,Achat
Je voudrais changer de fournisseur et souscrire chez vous.,Achat
Je suis ici pour acheter un téléphone pour ma mère.,Achat
Pouvez-vous m'expliquer vos options de paiement ?,Achat
Je veux un nouveau forfait avec beaucoup de data.,Achat
Avez-vous des téléphones étanches ?,Achat
Je cherche un téléphone avec une bonne résolution d'écran.,Achat
Je veux acheter un téléphone en plusieurs fois.,Achat
"Bonjour, je voudrais voir vos offres pour les professionnels.",Achat
J'ai besoin d'un forfait avec une bonne couverture réseau.,Achat
"Salut, vous avez des téléphones en promotion aujourd'hui ?",Achat
Je suis ici pour acheter une nouvelle tablette pour mon fils.,Achat
"Bonjour, je voudrais voir vos offres pour les nouveaux clients.",Achat
Est-ce que vous avez des accessoires pour téléphone portable ?,Achat
J'aimerais souscrire à un forfait avec plus de data.,Achat
Pouvez-vous m'aider à choisir un nouveau téléphone ?,Achat
Avez-vous des téléphones avec un bon appareil photo ?,Achat
Je cherche un forfait avec appels illimités et beaucoup de data.,Achat
"Bonjour, je suis intéressé par les derniers modèles de smartphone.",Achat
Pouvez-vous m'informer sur les prix des tablettes ?,Achat
Je voudrais changer mon forfait pour un avec plus de minutes.,Achat
Est-ce que vous avez des téléphones reconditionnés ?,Achat
"Salut, avez-vous des promotions sur les téléphones aujourd'hui ?",Achat
Je veux acheter un nouveau téléphone pour ma fille.,Achat
Vous avez des forfaits avec une bonne couverture réseau ?,Achat
"Bonjour, je suis ici pour renouveler mon abonnement.",Achat
Quels sont vos forfaits sans engagement ?,Achat
Avez-vous des téléphones étanches et résistants ?,Achat
"Bonjour, je cherche un nouveau téléphone, que me recommandez-vous ?",Achat
Je veux souscrire à un abonnement Internet et mobile.,Achat
Je voudrais acheter un chargeur sans fil pour mon téléphone.,Achat
"Salut, vous avez des coques pour téléphone en promotion ?",Achat
Est-ce que vous avez des offres spéciales pour les nouveaux clients ?,Achat
Je suis ici pour acheter une nouvelle tablette.,Achat
Je veux acheter un téléphone avec une bonne caméra.,Achat
"Bonjour, je voudrais voir vos offres de renouvellement.",Achat
Je cherche un forfait sans engagement avec beaucoup de data.,Achat
Je veux acheter un nouveau téléphone pour ma mère.,Achat
Avez-vous des accessoires pour téléphone portable ?,Achat
Je voudrais souscrire à un forfait avec plus de minutes.,Achat
"Salut, je voudrais voir les offres pour les nouveaux abonnés.",Achat
Avez-vous des téléphones avec une bonne résolution d'écran ?,Achat
Est-ce que vous avez des téléphones étanches ?,Achat
Je voudrais voir vos offres pour les professionnels.,Achat
"Salut, avez-vous des coques pour téléphone en promotion ?",Achat
Est-ce que vous avez des téléphones avec une réduction pour étudiants ?,Achat
Je voudrais changer mon forfait pour un avec plus de data.,Achat
"Je veux un nouveau forfait, vous avez quoi de bien ?",Achat
"Bonjour, je voudrais souscrire un abonnement, pouvez-vous m'aider ?",Achat
